['1', '***', '남성', '160.0~170.0', '60.0~70.0', 'B형', '1995******', '*********', '*************', 'naver.com', '무교']
['9162', '***', '남성', '170.0~180.0', '60.0~70.0', 'O형', '1985******', '*********', '*************', 'naver.com', '무교']
=> ['9162', '임우훈', '남성', '173.4', '63.3', 'O형', '1985-02-24', '0378-7472', 'h38ko407r9s', 'naver.com', '무교']: 1.453
=> ['125', '임현지', '남성', '171.1', '64.8', 'O형', '1975-03-12', '3571-8797', 'nhrwrpu4wkq4', 'naver.com', '무교']: 1.4517

['9163', '***', '남성', '170.0~180.0', '60.0~70.0', 'AB형', '1951******', '*********', '*************', 'naver.com', '무교']
=> ['2321', '박지택', '남성', '176.7', '60.7', 'AB형', '1955-07-29', '2133-8584', 'rvmqe0mc9cfd', 'naver.com', '무교']: 1.2902
=> ['4018', '최남준', '남성', '170.9', '66.9', 'AB형', '1951-11-26', '4368-9470', 'blppf53', 'naver.com', '무교']: 1.292

['9164', '***', '남성', '170.0~180.0', '60.0~70.0', 'O형', '1956******', '*********', '*************', 'daum.net', '무교']
=> ['206', '김훈서', '남성', '177.7', '65.6', 'O형', '1976-11-15', '8083-0964', 'trzp44', 'daum.net', '무교']: 1.4481
=> ['3664', '장서우', '남성', '180.8', '69.5', 'O형', '1956-07-05', '6394-5117', 'wxb2hrudy7', 'daum.net', '무교']: 1.4498

['9165', '***', '남성', '160.0~170.0', '60.0~70.0', 'A형', '1949******', '*********', '*************', 'daum.net', '무교']
=> ['2854', '곽우현', '남성', '170.5', '62.0', 'A형', '1949-06-23', '3198-4583', 'a25x7evnxfa7d', 'daum.net', '무교']: 1.5125
=> ['1016', '문현준', '남성', '168.2', '60.4', 'A형', '1948-06-05', '4688-0746', 'g5a4ki84adu', 'daum.net', '무교']: 1.5108

['9166', '***', '남성', '170.0~180.0', '60.0~70.0', 'AB형', '1962******', '*********', '*************', 'gmail.com', '기독교']
=> ['6777', '이우남', '남성', '175.8', '65.7', 'AB형', '1962-02-02', '7746-7426', 'rkh7kf', 'gmail.com', '기독교']: 1.0272
=> ['1385', '김남지', '남성', '170.9', '67.8', 'AB형', '1960-05-22', '6165-5564', 'p9uecj', 'gmail.com', '기독교']: 1.0255

['9167', '***', '여성', '150.0~160.0', '50.0~60.0', 'O형', '1985******', '*********', '*************', 'gmail.com', '무교']
=> ['1517', '김석지', '여성', '155.2', '51.8', 'O형', '1975-08-30', '0900-1035', 'agf0o234', 'gmail.com', '무교']: 1.4437
=> ['9167', '이석준', '여성', '157.9', '57.6', 'O형', '1985-12-28', '8540-4488', 'uaiz8ax', 'gmail.com', '무교']: 1.445

['9168', '***', '남성', '170.0~180.0', '60.0~70.0', 'O형', '1958******', '*********', '*************', 'naver.com', '무교']
=> ['17', '성훈현', '남성', '173.0', '66.0', 'O형', '1978-09-26', '0448-3312', 'cvhp5rrvai', 'naver.com', '무교']: 1.4527
=> ['2550', '박지상', '남성', '171.5', '64.7', 'O형', '1958-12-16', '4749-7406', 'rbl8egqcn', 'naver.com', '무교']: 1.4544

['9169', '***', '여성', '150.0~160.0', '50.0~60.0', 'B형', '1954******', '*********', '*************', 'daum.net', '불교']
=> ['7979', '박상덕', '여성', '151.1', '54.5', 'B형', '1954-04-20', '2654-4794', 'jll3dqwgh9py', 'daum.net', '불교']: 1.1987
=> ['868', '이영남', '여성', '154.2', '54.8', 'B형', '1974-04-28', '9594-1332', 'yk2ej9360j0', 'daum.net', '불교']: 1.197

['9170', '*', '*', '*', '*', '*', '*', '*', '*', 'daum.net', '기독교']
=> ['18', '채준현', '여성', '159.8', '59.7', 'O형', '1959-05-27', '2509-2076', 'uiinz9ytw4', 'daum.net', '기독교']: 0.4577

['9171', '*', '*', '*', '*', '*', '*', '*', '*', 'yahoo.com', '불교']
=> ['2', '강훈희', '남성', '174.9', '63.4', 'A형', '1946-10-10', '1715-9263', 'frlfize7ir88', 'yahoo.com', '불교']: 0.4996

['9172', '***', '여성', '150.0~160.0', '50.0~60.0', 'B형', '1996******', '*********', '*************', 'daum.net', '무교']
=> ['1793', '조종남', '여성', '153.7', '58.1', 'B형', '1992-03-03', '4240-0328', 'l0j4sn7o1', 'daum.net', '무교']: 1.4264
=> ['680', '박종준', '여성', '156.8', '59.4', 'B형', '1996-03-01', '8802-4575', 'ftx0lhe5ea15p', 'daum.net', '무교']: 1.4279

['9173', '***', '남성', '160.0~170.0', '60.0~70.0', 'A형', '1968******', '*********', '*************', 'gmail.com', '기독교']
=> ['8106', '김협협', '남성', '170.4', '68.6', 'A형', '1968-09-19', '7402-0029', 'blmp0fv', 'gmail.com', '기독교']: 1.2513
=> ['1562', '김택은', '남성', '168.2', '69.2', 'A형', '1966-09-04', '9127-7472', 't6zolhw', 'gmail.com', '기독교']: 1.2499

['9174', '***', '여성', '150.0~160.0', '50.0~60.0', 'O형', '1947******', '*********', '*************', 'naver.com', '불교']
=> ['257', '전정상', '여성', '151.4', '57.4', 'O형', '1983-03-29', '2966-7602', 'vct83nq', 'naver.com', '불교']: 1.2152
=> ['9174', '류덕준', '여성', '157.5', '57.9', 'O형', '1947-03-20', '7004-5563', 'ygwjb4eazo', 'naver.com', '불교']: 1.2185
=> ['2216', '남정준', '여성', '150.8', '58.1', 'O형', '1987-10-24', '9881-2353', 'w4pm4jik8kqg5', 'naver.com', '불교']: 1.2168

['9175', '*', '*', '*', '*', '*', '*', '*', '*', 'yahoo.com', '무교']
=> ['16', '김덕종', '여성', '155.5', '57.7', 'B형', '1984-03-23', '0573-9019', 'j9aoxo5cf5ke', 'yahoo.com', '무교']: 0.7292

['9176', '***', '남성', '160.0~170.0', '70.0~80.0', 'A형', '1955******', '*********', '*************', 'gmail.com', '무교']
=> ['153', '박협준', '남성', '169.2', '73.4', 'A형', '1948-05-17', '4095-2227', 'hhmqxuwtj240', 'gmail.com', '무교']: 1.4802
=> ['4644', '서희성', '남성', '166.5', '70.3', 'A형', '1985-07-12', '6409-0985', 'u0j7nw3645mf', 'gmail.com', '무교']: 1.482
=> ['9176', '류남협', '남성', '167.7', '70.0', 'A형', '1955-03-01', '9392-4200', 'pru0iqu8lllko', 'gmail.com', '무교']: 1.4837

['9177', '*', '*', '*', '*', '*', '*', '*', '*', 'yahoo.com', '불교']
=> ['2', '강훈희', '남성', '174.9', '63.4', 'A형', '1946-10-10', '1715-9263', 'frlfize7ir88', 'yahoo.com', '불교']: 0.4996

['9178', '***', '남성', '160.0~170.0', '60.0~70.0', 'A형', '1966******', '*********', '*************', 'yahoo.com', '불교']
=> ['34', '박택서', '남성', '167.6', '60.6', 'A형', '1964-01-31', '6790-8927', 'ng32ep', 'yahoo.com', '불교']: 1.2904
=> ['8958', '김지택', '남성', '170.7', '61.4', 'A형', '1966-03-19', '4649-2808', 'e1tigc2vx7bmh', 'yahoo.com', '불교']: 1.2922

['9179', '***', '남성', '150.0~160.0', '60.0~70.0', 'A형', '1987******', '*********', '*************', 'yahoo.com', '무교']
=> ['7138', '정석현', '남성', '160.7', '66.2', 'A형', '1988-04-17', '0248-4585', 'w8pq4f4i', 'yahoo.com', '무교']: 1.5211
=> ['9179', '구남현', '남성', '159.1', '69.0', 'A형', '1987-06-18', '0110-0178', 'i1wgho81i00v', 'yahoo.com', '무교']: 1.5229
=> ['1463', '하현준', '남성', '154.3', '67.0', 'A형', '1979-05-03', '4886-3406', 'q2scpjgoxv78', 'yahoo.com', '무교']: 1.5192

['9180', '***', '여성', '150.0~160.0', '50.0~60.0', 'B형', '1992******', '*********', '*************', 'yahoo.com', '무교']
=> ['196', '박용지', '여성', '159.9', '59.1', 'B형', '1991-05-30', '7634-0391', 'vv0agrft1', 'yahoo.com', '무교']: 1.4352
=> ['7112', '류종상', '여성', '160.4', '58.6', 'B형', '1992-04-28', '4211-4385', 'ce7n62p48ylmd', 'yahoo.com', '무교']: 1.4368

['9181', '***', '남성', '170.0~180.0', '70.0~80.0', 'A형', '1955******', '*********', '*************', 'daum.net', '무교']
=> ['308', '이남협', '남성', '177.7', '74.1', 'A형', '1995-12-16', '8667-5226', 'zgcufsjax4i69', 'daum.net', '무교']: 1.4722
=> ['9181', '김협희', '남성', '175.8', '71.9', 'A형', '1955-02-16', '6079-5520', 'd6da9ldl', 'daum.net', '무교']: 1.474

['9182', '***', '여성', '150.0~160.0', '50.0~60.0', 'A형', '1989******', '*********', '*************', 'naver.com', '무교']
=> ['2837', '노준지', '여성', '155.4', '58.0', 'A형', '1989-09-22', '3044-0897', 'wdmmme', 'naver.com', '무교']: 1.5033

['9183', '***', '남성', '160.0~170.0', '60.0~70.0', 'AB형', '1962******', '*********', '*************', 'gmail.com', '무교']
=> ['292', '이택남', '남성', '167.0', '68.6', 'AB형', '1992-06-29', '5455-5657', 'utd3t4lm8az', 'gmail.com', '무교']: 1.2953
=> ['9183', '오우진', '남성', '166.3', '69.2', 'AB형', '1962-03-20', '2326-3554', 'onwau01oqv4u', 'gmail.com', '무교']: 1.297

['9184', '***', '여성', '140.0~150.0', '50.0~60.0', 'B형', '1975******', '*********', '*************', 'daum.net', '무교']
=> ['6800', '송준석', '여성', '153.2', '54.6', 'B형', '1975-11-09', '0125-6535', 'me2nxne5', 'daum.net', '무교']: 1.4016
=> ['279', '이택현', '여성', '149.5', '55.4', 'B형', '1973-08-16', '4070-5264', 'ex85ns1', 'daum.net', '무교']: 1.4025
=> ['9184', '신협정', '여성', '147.0', '59.4', 'B형', '1975-09-29', '7317-5415', 'n107tjzbudwqc', 'daum.net', '무교']: 1.4044

['9185', '***', '여성', '150.0~160.0', '50.0~60.0', 'O형', '1976******', '*********', '*************', 'yahoo.com', '천주교']
=> ['9185', '윤협우', '여성', '158.7', '50.1', 'O형', '1976-08-05', '1242-2899', 'n7uopz', 'yahoo.com', '천주교']: 1.0465
=> ['1788', '홍준정', '여성', '156.9', '53.0', 'O형', '1977-10-15', '5935-7274', 'da9pdhr6tk3a', 'yahoo.com', '천주교']: 1.045

['9186', '*', '*', '*', '*', '*', '*', '*', '*', 'naver.com', '기독교']
=> ['3', '최종석', '여성', '153.7', '60.0', 'A형', '1967-05-30', '0531-4339', 'uow3y6', 'naver.com', '기독교']: 0.4622

['9187', '*', '*', '*', '*', '*', '*', '*', '*', 'naver.com', '불교']
=> ['22', '김남준', '여성', '166.6', '57.1', 'B형', '1987-07-26', '2581-2587', 'i6psi3ep1lh', 'naver.com', '불교']: 0.4953

['9188', '***', '여성', '160.0~170.0', '50.0~60.0', 'O형', '1951******', '*********', '*************', 'naver.com', '기독교']
=> ['1201', '장정종', '여성', '160.7', '55.2', 'O형', '1971-12-18', '6035-8786', 'kcttzoclb4j', 'naver.com', '기독교']: 1.183
=> ['9188', '이석성', '여성', '160.3', '51.7', 'O형', '1951-08-30', '3458-2551', 'ain7eig', 'naver.com', '기독교']: 1.1847

['9189', '***', '남성', '170.0~180.0', '60.0~70.0', 'B형', '1950******', '*********', '*************', 'gmail.com', '불교']
=> ['1181', '차희영', '남성', '172.0', '68.4', 'B형', '1959-04-21', '5593-4111', 'eqeg9f3pp', 'gmail.com', '불교']: 1.2051
=> ['9189', '인석남', '남성', '170.3', '65.1', 'B형', '1950-07-19', '5520-6716', 'ml13nnlfh5l', 'gmail.com', '불교']: 1.2065

['9190', '***', '여성', '150.0~160.0', '50.0~60.0', 'B형', '1961******', '*********', '*************', 'yahoo.com', '기독교']
=> ['1886', '이훈택', '여성', '156.9', '50.7', 'B형', '1967-03-05', '0270-2582', 'zcmaa2swp', 'yahoo.com', '기독교']: 1.1731
=> ['6920', '장준준', '여성', '160.4', '60.3', 'B형', '1961-09-08', '3037-1516', 'nd15310z', 'yahoo.com', '기독교']: 1.1748

['9191', '***', '여성', '160.0~170.0', '50.0~60.0', 'B형', '1957******', '*********', '*************', 'daum.net', '무교']
=> ['1669', '김남지', '여성', '160.8', '58.2', 'B형', '1954-12-06', '1621-3607', 'c8l11dp0', 'daum.net', '무교']: 1.4256
=> ['9191', '김희정', '여성', '163.4', '53.9', 'B형', '1957-05-14', '1932-4098', 'juu8rhuv', 'daum.net', '무교']: 1.4272

['9192', '***', '여성', '150.0~160.0', '50.0~60.0', 'A형', '1953******', '*********', '*************', 'naver.com', '기독교']
=> ['566', '김훈현', '여성', '158.1', '59.8', 'A형', '1973-12-06', '2308-1173', 'zys4tu', 'naver.com', '기독교']: 1.2389
=> ['9192', '정훈지', '여성', '156.0', '52.8', 'A형', '1953-10-12', '6118-0773', 'tixck0lh862p6', 'naver.com', '기독교']: 1.2404

['9193', '*', '*', '*', '*', '*', '*', '*', '*', 'yahoo.com', '기독교']
=> ['72', '이희택', '여성', '155.7', '53.4', 'O형', '1963-07-30', '5632-2538', 'yblc84sehc', 'yahoo.com', '기독교']: 0.4665

['9194', '*', '*', '*', '*', '*', '*', '*', '*', 'daum.net', '불교']
=> ['12', '김덕협', '여성', '151.5', '66.0', 'B형', '1978-06-16', '6665-6767', 'c561ct', 'daum.net', '불교']: 0.4908

['9195', '*', '*', '*', '*', '*', '*', '*', '*', 'naver.com', '무교']
=> ['1', '김종종', '남성', '168.1', '65.4', 'B형', '1995-12-17', '6075-7114', 'x6yis5', 'naver.com', '무교']: 0.7249

['9196', '*', '*', '*', '*', '*', '*', '*', '*', 'daum.net', '무교']
=> ['14', '박훈훈', '남성', '175.3', '64.1', 'AB형', '1979-06-28', '8101-7986', 'gx14kge', 'daum.net', '무교']: 0.7204

['9197', '***', '여성', '150.0~160.0', '50.0~60.0', 'A형', '1964******', '*********', '*************', 'yahoo.com', '무교']
=> ['1388', '손준준', '여성', '153.9', '55.8', 'A형', '1964-08-04', '0506-9621', 'yx32oa0', 'yahoo.com', '무교']: 1.507
=> ['103', '정성상', '여성', '150.5', '50.8', 'A형', '1954-12-13', '3281-1364', 'v39ko7ga', 'yahoo.com', '무교']: 1.5056

['9198', '***', '여성', '140.0~150.0', '50.0~60.0', 'B형', '1976******', '*********', '*************', 'yahoo.com', '기독교']
=> ['9198', '변희현', '여성', '148.6', '56.8', 'B형', '1976-10-15', '0886-4889', 'tmjg1i', 'yahoo.com', '기독교']: 1.149
=> ['1160', '황우서', '여성', '148.4', '54.8', 'B형', '1977-10-27', '9716-9202', 'q56gnn', 'yahoo.com', '기독교']: 1.1475

['9199', '***', '여성', '150.0~160.0', '50.0~60.0', 'A형', '1964******', '*********', '*************', 'gmail.com', '기독교']
=> ['4210', '김준희', '여성', '155.2', '54.1', 'A형', '1964-01-21', '5999-0051', 'bfba539vj', 'gmail.com', '기독교']: 1.2382
=> ['858', '김훈영', '여성', '155.2', '57.8', 'A형', '1994-10-14', '2493-1422', 'hky8851mkm', 'gmail.com', '기독교']: 1.2368

['9200', '***', '남성', '160.0~170.0', '60.0~70.0', 'A형', '1970******', '*********', '*************', 'daum.net', '무교']
=> ['3986', '김상택', '남성', '168.7', '63.2', 'A형', '1970-03-02', '4208-7650', 'hq1qfpr85', 'daum.net', '무교']: 1.5123
=> ['701', '이준종', '남성', '167.2', '66.1', 'A형', '1950-07-19', '5287-3622', 'ehc9oq', 'daum.net', '무교']: 1.5107

['9201', '***', '여성', '150.0~160.0', '50.0~60.0', 'A형', '1953******', '*********', '*************', 'gmail.com', '무교']
=> ['939', '윤지우', '여성', '158.5', '60.1', 'A형', '1953-10-16', '5410-2079', 'jg51rrdwzy7xv', 'gmail.com', '무교']: 1.5013

['9202', '***', '여성', '150.0~160.0', '50.0~60.0', 'A형', '1987******', '*********', '*************', 'gmail.com', '불교']
=> ['919', '박우석', '여성', '160.2', '58.4', 'A형', '1982-01-05', '6131-3842', 'crwf7y', 'gmail.com', '불교']: 1.271
=> ['5448', '최영택', '여성', '157.7', '60.5', 'A형', '1987-05-06', '6075-0044', 'lbeokmysuq80', 'gmail.com', '불교']: 1.2728

['9203', '***', '남성', '170.0~180.0', '60.0~70.0', 'A형', '1968******', '*********', '*************', 'naver.com', '불교']
=> ['9203', '안정은', '남성', '170.3', '65.4', 'A형', '1968-03-09', '8890-9403', 'bkk29cixo', 'naver.com', '불교']: 1.2792
=> ['320', '권지남', '남성', '170.7', '61.5', 'A형', '1966-03-03', '8475-3129', 'jyagug1', 'naver.com', '불교']: 1.2777

['9204', '***', '여성', '150.0~160.0', '41.2~50.0', 'A형', '1958******', '*********', '*************', 'naver.com', '천주교']
=> ['9204', '양택덕', '여성', '155.4', '48.1', 'A형', '1958-09-08', '0018-5667', 'z69v9j', 'naver.com', '천주교']: 1.0659
=> ['3845', '이희훈', '여성', '156.8', '50.1', 'A형', '1970-12-28', '0012-2369', 'xpyw0eic', 'naver.com', '천주교']: 1.0626
=> ['4308', '황서덕', '여성', '156.6', '54.8', 'A형', '1952-07-07', '8596-9410', 'bsm5gmvulgv1', 'naver.com', '천주교']: 1.0623

['9205', '*', '*', '*', '*', '*', '*', '*', '*', 'gmail.com', '불교']
=> ['7', '김정덕', '남성', '175.0', '65.8', 'B형', '1966-12-18', '2991-1336', 'pjc9bdg', 'gmail.com', '불교']: 0.4935

['9206', '***', '여성', '150.0~160.0', '41.2~50.0', 'O형', '1959******', '*********', '*************', 'yahoo.com', '무교']
=> ['3061', '임택상', '여성', '154.7', '49.5', 'O형', '1958-07-13', '7489-4343', 'minhjvpfycsw', 'yahoo.com', '무교']: 1.4187
=> ['9206', '김현서', '여성', '153.3', '48.8', 'O형', '1959-04-27', '4489-5680', 'vfaic2sc', 'yahoo.com', '무교']: 1.4204
=> ['1064', '우용희', '여성', '151.2', '55.9', 'O형', '1959-04-11', '2320-8476', 'meig1g9fgidr5', 'yahoo.com', '무교']: 1.4184

['9207', '***', '여성', '150.0~160.0', '50.0~60.0', 'B형', '1970******', '*********', '*************', 'daum.net', '천주교']
=> ['867', '김성훈', '여성', '153.3', '54.8', 'B형', '1975-04-28', '9599-5319', 'lwzyojz', 'daum.net', '천주교']: 1.0214
=> ['1509', '황남희', '여성', '154.5', '52.8', 'B형', '1969-12-17', '5163-6694', 'fbdkvfgk', 'daum.net', '천주교']: 1.0197
=> ['9207', '조서훈', '여성', '151.5', '54.5', 'B형', '1970-03-12', '6501-5634', 'beu5gsw9', 'daum.net', '천주교']: 1.0231

['9208', '***', '남성', '160.0~170.0', '60.0~70.0', 'A형', '1991******', '*********', '*************', 'daum.net', '기독교']
=> ['181', '장성우', '남성', '163.0', '64.9', 'A형', '1961-12-19', '5698-0781', 'eoist3xxk6mbd', 'daum.net', '기독교']: 1.2483
=> ['5317', '김지용', '남성', '168.1', '68.4', 'A형', '1991-03-25', '5937-7354', 'c1f0aihmlk11u', 'daum.net', '기독교']: 1.25

['9209', '*', '*', '*', '*', '*', '*', '*', '*', 'daum.net', '불교']
=> ['12', '김덕협', '여성', '151.5', '66.0', 'B형', '1978-06-16', '6665-6767', 'c561ct', 'daum.net', '불교']: 0.4908

['9210', '***', '여성', '150.0~160.0', '50.0~60.0', 'O형', '1980******', '*********', '*************', 'yahoo.com', '불교']
=> ['9210', '신훈상', '여성', '156.2', '54.7', 'O형', '1980-02-15', '0082-8364', 'qe730m', 'yahoo.com', '불교']: 1.2224
=> ['48', '연현영', '여성', '153.7', '59.9', 'O형', '1981-04-17', '3628-5400', 'e6xh3cgigw9', 'yahoo.com', '불교']: 1.2209

['9211', '***', '여성', '150.0~160.0', '50.0~60.0', 'B형', '1967******', '*********', '*************', 'daum.net', '불교']
=> ['411', '민훈현', '여성', '150.0', '57.1', 'B형', '1965-09-24', '3525-1491', 'hhzha1v', 'daum.net', '불교']: 1.1979
=> ['2822', '이현지', '여성', '158.1', '56.9', 'B형', '1967-12-01', '9917-8804', 'kglj3bao182', 'daum.net', '불교']: 1.1999

['9212', '***', '여성', '160.0~170.0', '50.0~60.0', 'B형', '1949******', '*********', '*************', 'yahoo.com', '무교']
=> ['9212', '신준택', '여성', '163.0', '58.6', 'B형', '1949-11-13', '7452-1723', 'asxjbl', 'yahoo.com', '무교']: 1.4362
=> ['2814', '송용택', '여성', '162.2', '58.8', 'B형', '1959-12-09', '3778-0767', 'v53j0egzmez0', 'yahoo.com', '무교']: 1.4345
=> ['887', '배용석', '여성', '161.8', '56.4', 'B형', '1960-08-04', '7890-6620', 'y8qrzxga76snj', 'yahoo.com', '무교']: 1.4328

['9213', '***', '여성', '150.0~160.0', '50.0~60.0', 'AB형', '1977******', '*********', '*************', 'yahoo.com', '천주교']
=> ['9213', '엄진덕', '여성', '157.4', '54.0', 'AB형', '1977-12-13', '8208-5658', 'nzd7f8ak', 'yahoo.com', '천주교']: 0.8841
=> ['958', '박택석', '여성', '160.3', '57.6', 'AB형', '1982-06-22', '9249-9485', 's8ruyqs3k634', 'yahoo.com', '천주교']: 0.8809

['9214', '*', '*', '*', '*', '*', '*', '*', '*', 'daum.net', '무교']
=> ['14', '박훈훈', '남성', '175.3', '64.1', 'AB형', '1979-06-28', '8101-7986', 'gx14kge', 'daum.net', '무교']: 0.7204

['9215', '***', '여성', '150.0~160.0', '50.0~60.0', 'O형', '1983******', '*********', '*************', 'naver.com', '무교']
=> ['1483', '안우서', '여성', '152.6', '57.9', 'O형', '1983-11-03', '4288-3923', 'h5joppwfphn', 'naver.com', '무교']: 1.4481

['9216', '*', '*', '*', '*', '*', '*', '*', '*', 'daum.net', '무교']
=> ['14', '박훈훈', '남성', '175.3', '64.1', 'AB형', '1979-06-28', '8101-7986', 'gx14kge', 'daum.net', '무교']: 0.7204
