No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
12945,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1980****,*************,*************,yahoo.com,무교,7.177.76.218,7f:98:85:ba:f5:7a
14623,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1980****,*************,*************,gmail.com,기독교,198.43.14.209,92:39:60:ea:f8:45
15276,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1980****,*************,*************,naver.com,기독교,100.80.105.137,bd:2e:38:37:0c:9e
20829,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1980****,*************,*************,naver.com,무교,36.22.254.197,32:c9:4c:04:14:82
31230,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1980****,*************,*************,yahoo.com,무교,249.38.119.23,01:04:db:fc:87:fa
5030,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,naver.com,무교,71.12.4.4,55:0c:a2:0f:c0:cb
6698,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1980****,*************,*************,daum.net,무교,114.227.221.250,0a:fd:3d:e9:aa:b5
7351,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1980****,*************,*************,yahoo.com,무교,239.226.30.62,9d:17:5d:1e:9d:e4
14053,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1980****,*************,*************,gmail.com,기독교,146.8.156.155,c1:46:72:0f:5f:3e
15109,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1980****,*************,*************,daum.net,무교,220.31.22.133,b7:ae:9d:79:74:38
15359,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,daum.net,기독교,203.30.24.83,02:e0:3d:13:5d:8e
18109,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1980****,*************,*************,yahoo.com,천주교,137.75.231.251,d3:40:90:99:0a:a9
27448,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1980****,*************,*************,yahoo.com,기독교,71.158.161.182,bf:6f:2f:ae:0e:cd
28618,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1980****,*************,*************,naver.com,불교,178.47.203.134,ad:72:b5:39:1d:96
31297,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1980****,*************,*************,yahoo.com,기독교,55.22.82.126,50:4b:dc:f3:d4:5b
36177,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,yahoo.com,불교,139.12.242.45,2b:79:1a:9b:34:3e
36188,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1980****,*************,*************,yahoo.com,기독교,113.87.5.37,63:f3:02:53:23:1f
15078,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1980****,*************,*************,yahoo.com,무교,221.243.116.35,c6:ad:ef:ef:c7:82
16440,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,gmail.com,무교,98.207.52.73,ca:a1:58:4c:bc:d8
26838,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1980****,*************,*************,yahoo.com,불교,70.110.66.91,c4:49:a6:8b:af:02
29694,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1980****,*************,*************,daum.net,천주교,157.170.111.58,9e:78:c1:49:d8:ea
12471,신**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1980****,*************,*************,naver.com,불교,123.4.5.246,a0:4d:75:69:cc:d1
26343,신**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,yahoo.com,무교,248.243.87.76,8e:0c:72:ae:a7:00
38262,신**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,yahoo.com,불교,125.20.128.245,2b:09:b4:28:d8:26
6061,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,yahoo.com,무교,148.169.155.83,8d:71:68:c6:87:41
14419,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,yahoo.com,천주교,135.201.201.31,c1:87:11:bd:dc:53
16138,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1980****,*************,*************,naver.com,무교,78.33.198.12,3f:2e:43:9c:82:e0
2165,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1980****,*************,*************,daum.net,무교,226.162.112.235,bf:19:95:7c:2b:c3
4734,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1980****,*************,*************,naver.com,무교,111.75.231.117,ee:97:ff:6a:6c:ec
13640,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1980****,*************,*************,naver.com,무교,69.166.49.76,d9:56:4e:34:30:b3
17006,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1980****,*************,*************,yahoo.com,무교,33.230.48.9,95:dd:ba:43:85:20
383,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1980****,*************,*************,yahoo.com,무교,142.207.183.6,84:48:c0:d3:aa:c6
5208,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1980****,*************,*************,daum.net,불교,251.249.42.73,4c:bc:a0:ee:d3:6d
34716,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1980****,*************,*************,daum.net,무교,36.204.114.82,a4:39:a1:04:3e:aa
6578,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,gmail.com,기독교,128.67.163.125,37:c5:02:87:dc:ba
17211,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,naver.com,무교,206.8.92.78,11:f5:40:eb:24:54
24088,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,naver.com,기독교,207.236.209.226,41:fb:52:42:50:d4
18084,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,천주교,226.249.56.244,60:1f:1b:b2:8a:d4
18602,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,불교,158.155.27.125,c5:0a:38:01:6c:02
21314,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1981****,*************,*************,naver.com,기독교,87.183.252.67,f8:c2:d1:c1:82:a8
26946,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,naver.com,무교,11.67.107.111,1e:01:b1:52:c3:60
28881,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,기독교,122.167.207.179,2b:fc:0f:28:59:0f
30474,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1981****,*************,*************,naver.com,천주교,200.92.143.205,86:9c:ad:5c:80:e0
38730,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,gmail.com,불교,108.87.169.167,3e:5c:e7:c1:b4:8f
1189,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1981****,*************,*************,yahoo.com,불교,254.96.33.188,2a:8b:72:65:3c:c3
25338,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1981****,*************,*************,gmail.com,기독교,189.240.180.80,63:91:99:4d:b3:23
36078,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1981****,*************,*************,yahoo.com,불교,249.254.109.100,10:89:e6:66:c9:25
36564,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,daum.net,불교,15.188.184.78,f0:bb:32:3f:ba:a3
39806,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1981****,*************,*************,naver.com,불교,171.227.146.41,a2:e5:46:57:65:17
11120,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,yahoo.com,불교,235.175.203.162,bd:ae:2d:62:0c:de
17103,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1981****,*************,*************,yahoo.com,기독교,140.243.117.107,6d:a8:f4:27:70:a4
32870,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,naver.com,무교,102.197.93.93,0d:f1:ae:c2:c7:2d
27491,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1981****,*************,*************,yahoo.com,무교,183.87.175.200,83:18:35:9a:dc:4b
38865,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,daum.net,무교,113.128.187.150,51:a6:b5:b5:87:6e
38874,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,daum.net,기독교,204.91.121.148,64:4b:14:fe:01:15
3453,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,yahoo.com,무교,35.111.217.114,3f:d6:aa:85:a1:79
7469,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1981****,*************,*************,daum.net,무교,131.148.158.73,44:5b:db:50:d4:40
13727,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1981****,*************,*************,daum.net,기독교,90.85.222.94,d9:16:9f:37:cf:5d
30761,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1981****,*************,*************,naver.com,천주교,64.121.156.163,8b:4c:f1:eb:51:d4
34219,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,무교,151.189.237.92,d3:fc:20:c4:45:dc
3444,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1981****,*************,*************,gmail.com,불교,156.3.92.155,f7:38:5a:12:38:d6
6287,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1981****,*************,*************,yahoo.com,불교,143.36.203.158,6f:76:44:d5:eb:b1
23996,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1981****,*************,*************,gmail.com,무교,12.151.252.43,03:55:5c:55:11:0d
26308,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1981****,*************,*************,yahoo.com,불교,207.66.12.193,18:21:ad:8c:d1:db
9011,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,무교,203.181.111.167,9e:a1:b4:92:50:97
11693,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,무교,94.94.100.146,c3:d2:b8:3b:a1:03
15024,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,기독교,202.118.176.5,96:72:0e:85:c4:3c
32776,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,naver.com,무교,95.245.216.217,88:cd:15:c7:7b:8e
36173,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,기독교,95.41.37.35,5a:f4:f1:c7:a6:e1
36869,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,기독교,58.132.146.105,2e:19:cd:a4:a3:01
37737,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,불교,188.150.51.227,6a:3d:bd:60:40:ce
1094,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,무교,8.121.71.35,46:4a:df:45:63:20
3085,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1982****,*************,*************,daum.net,무교,240.1.230.158,17:53:e9:b7:59:6a
7476,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1982****,*************,*************,yahoo.com,불교,28.3.108.250,5c:e3:45:8f:70:3f
8534,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,기독교,17.240.146.58,c5:84:16:29:62:60
24285,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,무교,147.71.116.208,d0:3b:5f:a1:93:92
35887,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,기독교,27.122.227.161,f9:a7:27:85:af:5a
1737,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1982****,*************,*************,naver.com,불교,146.103.39.83,3e:b3:5c:87:8f:08
7712,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,기독교,175.79.64.62,85:6c:6d:58:d3:f6
20500,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,천주교,98.17.190.199,42:39:d6:40:60:db
757,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,yahoo.com,기독교,180.198.49.74,c9:93:88:0f:84:43
11188,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,yahoo.com,무교,130.96.30.49,b5:41:2a:53:33:f8
18853,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,naver.com,불교,231.225.173.77,0f:de:41:57:bb:74
14514,이**,여성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1982****,*************,*************,naver.com,무교,68.43.200.34,e6:2f:40:08:db:42
20866,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,불교,99.78.31.41,24:5f:6e:17:ff:db
36238,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1982****,*************,*************,gmail.com,무교,185.56.183.49,8d:37:e6:3e:b0:d8
36353,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1982****,*************,*************,daum.net,불교,180.229.228.253,a6:1e:95:af:49:6f
3462,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1982****,*************,*************,yahoo.com,무교,146.93.46.109,70:50:49:e6:f3:fd
3993,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,무교,249.16.216.194,cf:20:62:c9:de:da
5941,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1982****,*************,*************,gmail.com,무교,162.20.16.102,e8:93:75:0e:ec:03
18945,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1982****,*************,*************,naver.com,무교,157.41.157.241,c8:0e:dd:47:4c:da
19523,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,daum.net,무교,238.102.189.26,68:f3:7e:ab:cf:4e
23889,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1982****,*************,*************,naver.com,무교,148.43.187.93,8c:bb:44:56:e8:36
3098,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,불교,216.64.29.241,9b:f1:e0:f7:d7:19
6147,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,불교,8.172.63.171,a1:b7:19:5f:6c:70
6177,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,불교,129.137.174.92,0d:f3:95:c7:48:6f
13511,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,불교,114.164.56.177,72:19:66:e0:fe:05
20230,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,gmail.com,무교,85.5.246.81,6c:ee:cd:98:b4:81
24462,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,불교,151.196.29.239,af:c2:ef:ad:bd:93
26759,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,naver.com,기독교,60.6.167.55,0f:92:db:d0:9b:28
28695,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,yahoo.com,무교,65.46.116.197,59:7d:b4:ab:dd:8e
34313,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,177.174.161.224,fd:09:d6:5d:a3:28
34820,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,불교,232.46.114.231,eb:5b:84:ca:7a:9d
8035,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,불교,251.82.193.195,ac:85:d3:0e:0d:df
21461,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,naver.com,불교,4.55.50.247,22:5d:43:71:75:b8
30056,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,gmail.com,불교,177.92.98.135,17:f3:78:66:0c:fc
31089,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,무교,75.221.39.250,d5:a1:b2:05:dd:c5
31602,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,불교,26.36.243.126,f5:64:5c:80:c1:59
688,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,daum.net,불교,145.107.14.81,d3:f1:66:61:60:9d
11106,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,무교,60.242.162.5,26:07:e6:c2:31:c0
15844,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,무교,210.158.75.161,d9:b6:71:d4:4a:af
8640,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,불교,244.66.129.7,59:e3:b7:35:e8:03
11059,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,기독교,117.104.238.174,47:93:9f:27:30:31
15672,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,기독교,2.35.254.113,e4:87:15:58:5f:97
16270,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,무교,65.218.81.18,b5:02:5d:dd:6a:15
26132,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1983****,*************,*************,gmail.com,무교,154.115.166.224,06:6e:8b:80:c8:6f
30420,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,naver.com,무교,72.240.171.156,6e:d6:69:15:2b:b3
31387,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1983****,*************,*************,gmail.com,기독교,177.8.108.103,89:6d:3e:43:ab:9c
3104,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,gmail.com,불교,132.64.178.146,b6:82:d9:5b:d3:34
3481,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,naver.com,천주교,145.136.208.42,b2:35:52:11:80:02
3651,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,기독교,122.249.101.25,0e:ca:13:33:7e:a4
12089,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,무교,255.166.112.83,45:4d:7f:2a:7f:76
26402,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,gmail.com,기독교,204.35.32.254,2b:79:90:d5:a1:10
8348,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,138.198.101.84,07:da:83:a9:c8:5d
24535,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,gmail.com,무교,92.82.47.100,1e:80:29:11:ae:05
26707,임**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,yahoo.com,무교,109.204.118.104,0f:3f:8b:cb:60:d2
542,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1983****,*************,*************,yahoo.com,무교,132.230.25.63,bd:1f:e8:47:cc:9c
24309,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,daum.net,기독교,54.218.9.57,ee:7c:27:56:e4:8e
34273,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1983****,*************,*************,yahoo.com,불교,18.54.160.182,b2:87:7c:d5:e0:ac
183,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1983****,*************,*************,naver.com,기독교,92.52.70.27,f9:61:53:a0:cf:24
28213,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,daum.net,무교,14.28.29.228,ee:49:da:28:8d:b2
30257,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1983****,*************,*************,gmail.com,무교,135.169.124.162,e7:9a:e9:ef:34:41
10119,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,20.186.30.19,60:a6:a6:9e:f2:73
30130,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1983****,*************,*************,naver.com,기독교,116.13.56.106,61:41:64:34:1a:2a
38779,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,naver.com,무교,222.142.99.25,98:db:05:98:b5:19
18726,홍**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1983****,*************,*************,yahoo.com,기독교,139.252.86.100,62:68:bd:0e:71:4e
23719,홍**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1983****,*************,*************,gmail.com,무교,221.130.203.46,89:d1:46:4c:2c:a3
