No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
83697,문상준,남성,166.6,68.8,A형,19880624,010-7719-9252,ip5cqv5w,daum.net,무교,동국대학교,교육,4.16
83721,박지종,여성,158.0,52.9,B형,19521001,010-2317-4813,l61h7bk,gmail.com,무교,이화여자대학,예체능,3.71
83744,김준덕,남성,180.1,67.9,O형,19660626,010-8412-4515,pkq5b5s8ug6jg,yahoo.com,무교,덕성자대학교,자연,0.89
83750,박훈영,여성,155.3,63.2,B형,19960415,010-4334-0379,kdqisd58v4m65,naver.com,무교,상명대학교,의학,1.23
83762,강성종,여성,151.0,56.9,B형,19561124,010-4403-9001,f0t4ti,gmail.com,불교,한성대학교,사회,3.45
83766,이용서,남성,176.4,67.8,B형,19760627,010-2427-6139,v49laeape90,yahoo.com,기독교,덕성자대학교,자연,0.34
83791,윤정준,남성,160.3,64.0,A형,19781122,010-3341-3210,ueq3ubjlyk,daum.net,천주교,광운대학교,사회,4.36
83795,김우훈,여성,155.1,54.4,A형,19821112,010-7291-2318,ptke8sik0mzs2,gmail.com,기독교,명지대학교,교육,0.81
83798,민상훈,여성,158.5,53.4,B형,19950317,010-7546-0373,qobrag8b6ojh,yahoo.com,무교,한국외국어대학교,법학,3.89
83804,지덕진,여성,151.6,57.5,A형,19941110,010-5623-8512,ku2ff3xl9iaz,naver.com,기독교,장로회신학대학교,의학,3.26
83808,김서종,여성,161.4,55.0,AB형,19460802,010-4816-7960,y4qb57,daum.net,기독교,홍익대학교,인문,3.72
83814,신협준,여성,154.9,50.3,B형,19670712,010-5659-0082,g552pnlstr,yahoo.com,무교,홍익대학교,사회,2.38
83818,서희용,여성,154.7,52.3,B형,19671228,010-2424-4477,xzabxgk,yahoo.com,무교,동덕여자대학교,사회,2.59
83821,이희남,여성,153.7,53.3,B형,19570114,010-3478-0902,gw4eleb8t,daum.net,불교,성신여자대학교,공학,1.31
83822,이서은,남성,171.2,65.2,B형,19510120,010-5501-0676,do3ss1qp80k7,naver.com,무교,덕성자대학교,예체능,1.87
83835,김영훈,남성,165.0,62.4,AB형,19620605,010-4180-6747,gwlh20djnke,yahoo.com,기독교,서울대학교,예체능,1.85
83847,정훈준,남성,164.2,62.5,O형,19551006,010-5114-6017,sxthh7i6,naver.com,무교,고려대학교,자연,0.77
83856,조준서,남성,160.4,71.3,A형,19480725,010-8880-2550,fekglo4cgvy2,yahoo.com,무교,덕성자대학교,사회,4.29
83871,김희서,여성,156.0,56.1,O형,19950716,010-7324-9804,dfb1amkzk9k,naver.com,무교,가톨릭대학교,교육,0.94
83901,정용진,여성,147.1,52.9,A형,19600216,010-6584-5455,fdhzt3a6us,naver.com,무교,한성대학교,법학,0.02
83931,홍현지,남성,179.9,70.3,A형,19610828,010-3751-2107,r58h3t,daum.net,무교,동덕여자대학교,의학,1.03
83942,황은상,여성,161.3,58.4,A형,19570112,010-7382-6956,guryv31c6sopb,yahoo.com,불교,한국예술종합학교,의학,3.92
83952,김지종,여성,156.3,57.5,A형,19670721,010-7526-5349,font0cconri,gmail.com,기독교,경희대학교,의학,3.48
83962,박영종,남성,170.1,65.4,A형,19470415,010-9824-1867,oo2xe0m,gmail.com,천주교,동국대학교,예체능,1.12
83967,김훈협,여성,149.4,49.2,B형,19790128,010-6640-7915,fiwnxo8,gmail.com,기독교,한국방송통신대학교,사회,0.28
83978,김진영,남성,166.1,61.4,O형,19800301,010-4677-9992,z53vd84,naver.com,무교,명지대학교,사회,1.36
83990,송남지,여성,151.8,49.1,B형,19620501,010-7441-9980,mfle8lebfzqwi,daum.net,무교,그리스도대학교,인문,3.09
84002,김훈남,여성,154.0,58.3,A형,19590913,010-3172-8812,xz99ra,daum.net,불교,이화여자대학,법학,1.96
84021,곽영성,여성,158.4,57.0,A형,19901221,010-6675-7777,v1rq0mwswn2f,naver.com,무교,가톨릭대학교,사회,2.19
84023,이우협,여성,163.5,52.1,B형,19750227,010-6984-6485,bxme1c9bah,daum.net,기독교,추계예술대학교,인문,2.73
84031,정준은,남성,168.5,66.3,AB형,19930925,010-1076-6496,wnue5zhnza,daum.net,무교,서울여자대학교,교육,1.81
84057,박준서,여성,157.2,50.5,B형,19701030,010-5120-4683,a3fjeuch,gmail.com,기독교,서울과학기술대학교,공학,3.19
84075,서상종,남성,167.5,66.5,AB형,19750408,010-8672-1719,rimcjq1zq0,yahoo.com,기독교,서울여자대학교,공학,1.9
84080,권영은,남성,170.2,62.6,B형,19920903,010-6098-3175,spkgtnc76,yahoo.com,불교,한영신학대학교,교육,0.58
84098,권준진,남성,168.5,61.0,A형,19610501,010-4904-5795,w3aymx,naver.com,무교,한양대학교,예체능,3.42
84100,정석은,남성,164.7,67.4,A형,19740614,010-8914-6267,pzm01wx7r,yahoo.com,무교,육군사관학교,사회,3.63
84108,조종서,여성,170.6,53.2,A형,19600425,010-5435-6759,dry6ajqfnl,naver.com,무교,이화여자대학,자연,3.63
84113,김현훈,남성,167.2,67.3,O형,19760511,010-3478-6836,zeun4zbhg,naver.com,천주교,총신대학교,예체능,3.71
84123,김훈상,남성,176.4,66.8,B형,19860521,010-4183-5003,u4fjgd8,naver.com,불교,서강대학교,법학,4.21
84124,박택종,여성,163.4,54.3,A형,19570425,010-1373-0718,rp54zxs5,daum.net,기독교,가톨릭대학교,사회,3.78
84125,이택우,여성,156.4,53.7,B형,19640728,010-4607-2634,mp79bu,naver.com,무교,한영신학대학교,법학,0.12
84131,정지석,남성,172.7,73.9,O형,19610528,010-0576-6359,cq170n2fnkr,gmail.com,무교,한영신학대학교,법학,2.19
84159,오서성,여성,153.5,55.2,AB형,19491212,010-5887-1091,l32476,naver.com,불교,동덕여자대학교,의학,3.54
84167,강서정,여성,158.2,61.1,AB형,19590717,010-1266-7703,m5zkvqj,gmail.com,무교,가톨릭대학교,의학,2.03
84173,한지덕,여성,153.4,53.4,B형,19950103,010-5177-5490,kgf8tly,daum.net,기독교,광운대학교,인문,2.19
84174,정협택,여성,155.3,54.2,A형,19711231,010-7703-0297,ivjbtpw,gmail.com,기독교,성균관대학교,의학,2.47
84181,박서준,남성,174.6,62.3,O형,19530418,010-8208-4366,vkspf9urtnk8,yahoo.com,천주교,한성대학교,공학,3.42
84191,황희서,여성,159.4,52.9,O형,19470616,010-7890-4430,yci5o1xms,yahoo.com,무교,홍익대학교,예체능,3.13
84211,김덕남,남성,170.0,71.3,A형,19481110,010-8792-6957,l9mhr28fqnhul,naver.com,불교,숙명여자대학교,사회,1.38
84212,유성훈,여성,151.0,59.5,B형,19840904,010-6952-7640,xb622zbgo8l8,daum.net,무교,세종대학교,교육,1.64
84214,오석서,남성,176.6,66.9,B형,19730529,010-8906-7469,lywrfksl,daum.net,천주교,서울대학교,법학,0.57
84229,정정희,여성,156.8,56.8,B형,19730706,010-5135-1135,yzhi5ezy,naver.com,불교,숭실대학교,법학,1.23
84232,권은성,여성,156.7,56.3,A형,19750416,010-1617-3173,fs0cgq27t1,naver.com,기독교,숙명여자대학교,교육,1.4
84238,장상석,남성,175.3,64.1,B형,19471110,010-7607-6071,tvu7fa,naver.com,불교,한국방송통신대학교,법학,0.51
84240,이덕성,남성,164.2,61.2,O형,19720120,010-7621-9686,xgdi9xb0j,yahoo.com,기독교,상명대학교,교육,0.08
84246,지지준,남성,172.8,70.5,A형,19531116,010-5563-7068,wfsmzt36pb,naver.com,무교,경기대학교,인문,2.68
84257,전현훈,남성,163.1,63.0,O형,19890929,010-9483-2622,yanitj6o128zy,gmail.com,불교,한국방송통신대학교,예체능,1.01
84268,임우협,남성,171.7,64.3,AB형,19740205,010-7068-3000,qpybi3n,naver.com,불교,숙명여자대학교,사회,3.28
84269,이준현,남성,165.1,68.0,O형,19870817,010-2578-0441,lxi144krgt123,gmail.com,기독교,숭실대학교,공학,3.01
84281,이종정,여성,156.6,57.0,O형,19501207,010-5700-4211,w5ihrpcow,gmail.com,불교,서울기독대학교,공학,1.39
84287,조현정,남성,166.0,72.1,O형,19820117,010-3303-6318,avxa0aq7s5,naver.com,불교,총신대학교,사회,1.52
84302,현덕영,여성,163.8,50.4,A형,19620303,010-6439-7185,um04gjbdql7q9,naver.com,천주교,중앙대학교,인문,2.86
84310,최덕지,여성,169.2,57.0,O형,19960611,010-7375-6599,x9pvkidgw8mme,gmail.com,불교,가톨릭대학교,법학,0.29
84318,박상은,남성,168.0,64.9,A형,19800419,010-7503-7090,am4ageg8gz,gmail.com,기독교,건국대학교,사회,3.24
84329,안우석,남성,174.5,65.3,B형,19591120,010-1776-5890,mpbuf6ymt,yahoo.com,불교,숙명여자대학교,의학,0.28
84355,김석우,여성,161.5,53.9,O형,19480713,010-9410-4753,iavesc,daum.net,무교,홍익대학교,인문,2.43
84367,박준정,남성,176.4,68.2,AB형,19490130,010-2492-5405,yfurfqe9c,daum.net,무교,세종대학교,의학,2.19
84393,이종정,남성,163.0,63.3,B형,19730123,010-9129-8315,uz8qvf7il,yahoo.com,기독교,한국외국어대학교,예체능,1.96
84406,이남희,남성,172.9,66.1,AB형,19920130,010-1872-8513,cmd36a48w8l,yahoo.com,불교,건국대학교,자연,3.44
84408,황종훈,여성,147.0,53.1,A형,19651110,010-2672-3358,snufn9wl66bxy,gmail.com,기독교,서경대학교,자연,1.34
84410,정용석,여성,157.9,51.1,O형,19711013,010-7188-5210,lxvkeknclif7d,yahoo.com,불교,한양대학교,인문,3.31
84411,고택진,여성,163.8,57.2,B형,19581119,010-3137-9957,dljortlc2w,gmail.com,기독교,서울기독대학교,인문,1.27
84414,서지상,여성,164.3,55.7,B형,19871125,010-7559-6003,sj65w49,naver.com,무교,동국대학교,인문,0.19
84418,이용상,여성,155.9,51.1,AB형,19900629,010-3635-2325,th0o0j0p,daum.net,무교,감리교신학대학교,사회,0.67
84432,남훈준,여성,155.0,54.8,A형,19951126,010-9859-8802,llapxbsk,gmail.com,불교,동국대학교,법학,1.25
84437,김덕지,여성,144.7,57.2,B형,19711129,010-9672-2937,yxzrle1hc6yfp,gmail.com,천주교,명지대학교,의학,0.85
84438,이남정,여성,160.2,57.9,O형,19730813,010-7822-8802,g4vntqv4,gmail.com,무교,서울기독대학교,인문,2.69
84452,이용덕,남성,163.6,64.7,O형,19590912,010-1431-1990,uftio5,daum.net,불교,상명대학교,사회,2.15
84456,김종택,여성,149.2,53.9,O형,19590512,010-2399-0060,okqjuk,daum.net,무교,KAIST,자연,1.12
84458,이상준,남성,155.3,62.9,A형,19520115,010-8809-1138,gzam3ie85p,naver.com,무교,한영신학대학교,공학,0.32
84470,김덕현,남성,172.5,65.9,A형,19610119,010-1802-1010,pil709lk,gmail.com,천주교,한국외국어대학교,의학,0.06
84481,조진협,남성,176.5,69.1,A형,19711204,010-8960-6945,iqzhieb52e0,yahoo.com,기독교,장로회신학대학교,의학,2.86
84485,박진종,남성,169.5,63.8,B형,19460110,010-7807-1749,e7q0qx7mo8m7d,naver.com,기독교,서울기독대학교,인문,3.34
84486,정협정,여성,163.8,65.3,O형,19470409,010-5224-5659,tllck3x,daum.net,불교,광운대학교,법학,1.3
84496,이협덕,남성,167.2,70.8,A형,19590625,010-0422-3948,mscd3h3vc,daum.net,천주교,서강대학교,공학,1.34
84497,정지현,남성,167.0,67.4,B형,19890806,010-4802-9727,olm2y4ll,gmail.com,기독교,광운대학교,공학,3.76
84504,이진영,남성,171.0,61.3,B형,19790612,010-2383-8300,yacvu22ba1y,gmail.com,불교,한성대학교,인문,3.36
84507,피용영,남성,165.0,68.9,AB형,19730707,010-4615-3437,r9kl3g6o,yahoo.com,무교,국민대학교,의학,0.89
84512,임석준,여성,160.1,58.5,B형,19490919,010-2414-4112,d0mqdlx54,gmail.com,불교,건국대학교,교육,1.26
84518,안준지,남성,165.5,64.8,B형,19740226,010-4110-6676,cxlxxvffr,naver.com,무교,성균관대학교,예체능,0.39
84560,박준영,남성,162.5,73.3,B형,19650116,010-4195-0117,a8b3bb8e,daum.net,무교,추계예술대학교,의학,3.96
84570,엄협상,남성,164.7,64.4,O형,19471229,010-3692-4678,zkbcw2u,gmail.com,기독교,숭실대학교,사회,2.68
84574,박서지,여성,157.4,59.9,B형,19600725,010-4450-6878,mwcooj29,daum.net,기독교,서울교육대학교,인문,3.74
84578,배현준,여성,165.6,66.2,O형,19521024,010-9240-8113,t0t5q3uu,yahoo.com,천주교,한국방송통신대학교,자연,0.11
84587,설성영,남성,171.1,60.5,O형,19820904,010-5385-6262,hgdx3ljyn5yiz,yahoo.com,무교,고려대학교,사회,0.89
84600,지덕진,남성,166.3,65.7,O형,19620509,010-6441-0174,gp15ab,gmail.com,기독교,한양대학교,사회,2.61
84604,서희석,남성,162.3,67.4,A형,19620427,010-1310-1950,kc3zplyswswkx,daum.net,천주교,서경대학교,예체능,0.29
84613,신영정,여성,158.3,51.9,O형,19920919,010-8100-5530,j38r8h,daum.net,기독교,홍익대학교,공학,3.41
84645,김훈석,여성,151.8,58.6,A형,19600910,010-5765-4547,poksj9rpb,yahoo.com,불교,한국방송통신대학교,공학,4.45
84649,하정지,남성,165.9,65.9,B형,19660802,010-4108-8792,m7w7vdcihs,daum.net,불교,장로회신학대학교,예체능,0.35
84678,석남훈,여성,163.1,55.7,A형,19520314,010-0147-2926,io0hfxhb,gmail.com,기독교,한양대학교,의학,4.02
84706,김희택,남성,176.0,74.0,A형,19940705,010-9899-1471,yjjmylbrh6v,daum.net,불교,KAIST,사회,3.37
84709,한종진,여성,164.6,47.9,O형,19960627,010-6104-2257,zfub6r87,daum.net,기독교,가톨릭대학교,의학,4.14
84718,김정은,여성,152.5,49.6,O형,19720518,010-0454-1336,o7t9lsf835t,yahoo.com,불교,한영신학대학교,공학,1.67
84720,윤은협,남성,165.7,67.4,B형,19560303,010-2443-5494,xke4un00z6,daum.net,무교,서울기독대학교,교육,0.27
84736,김서용,여성,150.8,59.4,A형,19540712,010-5407-0094,xcggry,yahoo.com,기독교,KAIST,인문,3.9
84737,국남성,남성,168.9,61.5,A형,19721110,010-1082-5800,y43ron6,yahoo.com,무교,서울대학교,사회,2.24
84739,함준진,남성,171.2,69.1,B형,19940723,010-7165-5199,xpgrvw1h2bxk,daum.net,불교,총신대학교,사회,3.21
84747,박성지,남성,171.6,62.5,B형,19670729,010-6039-3213,imqx7s2wzb,naver.com,불교,서울대학교,법학,2.11
84755,장용훈,남성,161.0,67.9,B형,19720701,010-4420-7276,t286daop,gmail.com,무교,육군사관학교,사회,1.21
84790,임훈택,남성,173.1,59.9,O형,19890514,010-3369-7307,g5rsa1omx30,daum.net,무교,육군사관학교,자연,2.47
84793,이덕진,남성,171.6,68.2,O형,19620224,010-3398-6897,jzg2h540,naver.com,기독교,상명대학교,공학,0.98
84796,강협상,남성,166.6,66.8,O형,19790428,010-1093-3831,pthd23giq,naver.com,불교,성신여자대학교,예체능,0.65
84799,강상협,여성,153.5,67.1,O형,19580623,010-2769-6576,z66l80,yahoo.com,무교,서울시립대학교,사회,0.96
84819,이정우,남성,177.8,62.9,O형,19730811,010-6720-7211,tnxulmxn0,naver.com,무교,한국방송통신대학교,의학,0.95
84839,김지현,남성,173.4,67.2,B형,19800227,010-5336-0527,vo36p8yd3qx,daum.net,무교,장로회신학대학교,법학,3.5
84889,장정성,여성,158.4,61.2,B형,19530716,010-3674-7507,wku6k7jl,naver.com,무교,한성대학교,인문,4.14
84892,이지덕,여성,152.0,57.6,AB형,19851209,010-9478-9216,wsx20erqcn,naver.com,무교,성공회대학교,공학,1.71
84896,김지은,여성,156.2,57.2,AB형,19670220,010-8633-4627,n7wwej31,daum.net,불교,건국대학교,교육,3.48
84916,신석종,남성,166.7,73.2,AB형,19860421,010-6275-5969,sewn9uf3npra,yahoo.com,기독교,한국방송통신대학교,교육,0.62
84921,박종협,남성,167.0,59.9,B형,19670924,010-0136-5134,n76h03h0g,gmail.com,무교,서울시립대학교,사회,3.78
84926,설남택,남성,169.7,67.1,A형,19540812,010-3142-6871,s3i6kt,naver.com,기독교,총신대학교,자연,3.05
84932,정상용,남성,175.6,59.4,B형,19630731,010-7576-7504,s8zfv6n3thb5q,gmail.com,무교,KAIST,의학,0.56
84937,이지훈,남성,171.2,61.0,A형,19710217,010-2560-7617,x8ge9iod,daum.net,기독교,삼육대학교,예체능,4.16
84943,강종덕,여성,155.9,56.5,B형,19831111,010-5310-1499,t6oum6120a82,yahoo.com,불교,덕성자대학교,의학,4.33
84948,도우훈,남성,172.6,69.5,A형,19630618,010-6131-2347,tv9r9q,daum.net,기독교,KAIST,법학,4.15
84963,최훈지,여성,154.5,56.8,O형,19541107,010-9088-8404,am5elt,naver.com,무교,가톨릭대학교,법학,4.04
84975,박종협,여성,153.2,57.0,AB형,19530419,010-0780-0887,x6jmqdav,naver.com,기독교,한영신학대학교,의학,1.86
84977,구성은,여성,165.9,55.1,B형,19910910,010-4252-9558,j24ejzczr,daum.net,무교,성신여자대학교,교육,0.01
84981,안남준,여성,152.2,58.3,O형,19870930,010-4047-3712,hhs7r1,daum.net,무교,서울과학기술대학교,법학,2.28
84990,김은석,남성,170.0,71.3,AB형,19581012,010-1551-4339,i5h8nabevb,naver.com,천주교,성신여자대학교,공학,2.99
84994,정협진,남성,171.7,64.5,B형,19800512,010-7858-2984,p3bdmjz95hx,daum.net,무교,서울대학교,자연,3.46
85000,이용상,여성,154.9,48.8,AB형,19840816,010-1743-9196,gvi0ua8oziz,daum.net,기독교,추계예술대학교,자연,1.42
85003,김지훈,남성,165.4,64.7,O형,19601225,010-2813-9102,n7vsnivb,daum.net,무교,중앙대학교,인문,2.37
85007,김지용,여성,155.3,55.5,AB형,19880817,010-7928-7080,gdblsbwciq,daum.net,기독교,동덕여자대학교,의학,2.18
85010,최우택,남성,167.9,55.6,A형,19700904,010-2700-3260,yt0s8u9b6v,daum.net,불교,장로회신학대학교,의학,3.95
85026,정진지,남성,172.6,71.8,B형,19630723,010-3972-2686,ucuhzl,naver.com,불교,서강대학교,인문,0.25
85028,정훈서,남성,169.5,72.3,O형,19540531,010-7119-2534,s4fchh,yahoo.com,기독교,장로회신학대학교,사회,0.38
85029,이진협,여성,158.1,57.2,AB형,19510705,010-1883-5499,cfz23xkxlzxyx,yahoo.com,무교,삼육대학교,교육,3.56
85031,구서영,여성,153.2,54.1,O형,19750723,010-1242-8707,nfht1tun,naver.com,불교,동덕여자대학교,공학,2.73
85032,김종영,여성,154.7,58.8,A형,19480405,010-5015-7568,y6dj5zetjua5,daum.net,무교,이화여자대학,자연,3.41
85036,변훈준,남성,166.0,62.8,O형,19650818,010-5951-1538,to4ywayq,gmail.com,무교,서강대학교,예체능,4.1
85038,임남훈,여성,160.2,55.4,A형,19621128,010-3817-1590,fii1mon16,yahoo.com,무교,연세대학교,자연,2.48
85051,김종은,남성,167.0,69.6,A형,19530517,010-7605-6181,wpp8z22giwnl,daum.net,기독교,한국체육대학교,예체능,1.79
85068,천현준,여성,165.4,61.0,A형,19540402,010-1128-9027,opg13xsewtqyy,daum.net,무교,국민대학교,법학,1.19
85074,박성지,여성,154.5,56.2,B형,19770916,010-8178-4873,jzlqj7yq,daum.net,기독교,KAIST,교육,1.4
85077,장진지,남성,177.5,62.5,B형,19531008,010-5592-5053,nwegs7eqs8l2,gmail.com,기독교,경기대학교,법학,0.65
85083,정종지,여성,159.1,56.6,A형,19510629,010-1069-8349,qdrv7az,gmail.com,무교,광운대학교,인문,1.94
85084,장준현,남성,167.0,71.3,B형,19541115,010-1074-5657,jemx1zu8,yahoo.com,무교,한국방송통신대학교,의학,0.56
85107,이남희,남성,175.6,63.8,A형,19961216,010-1860-2076,xwy71zsoaur,gmail.com,무교,한영신학대학교,자연,4.46
85112,이덕정,여성,153.7,58.0,B형,19950914,010-1044-3492,gqte7sefneurz,gmail.com,불교,덕성자대학교,예체능,0.59
85115,이우성,남성,175.0,65.2,B형,19920406,010-2861-0473,p8y6mnmo,daum.net,천주교,국민대학교,인문,0.58
85116,정석훈,남성,173.6,69.7,B형,19540826,010-1876-9510,c9707s8jxqan,naver.com,불교,육군사관학교,교육,3.71
85126,오현서,남성,168.0,67.8,AB형,19650930,010-0509-9866,uxgslf,naver.com,무교,덕성자대학교,자연,1.24
85127,안희정,여성,157.0,54.3,B형,19720603,010-5417-5175,a79nqg,naver.com,무교,삼육대학교,자연,2.06
85136,김우종,여성,160.5,51.6,B형,19851031,010-4757-6280,htd4ds6kgbku4,naver.com,무교,한국체육대학교,법학,1.6
85145,김서용,여성,159.7,58.4,O형,19530518,010-0083-0999,rdjy2pa,yahoo.com,무교,성신여자대학교,공학,1.1
85147,이진석,남성,163.0,68.2,B형,19601207,010-9807-9961,hvdvx4,daum.net,불교,장로회신학대학교,교육,1.61
85160,심진남,여성,149.2,56.9,B형,19910620,010-1657-9913,cu7ijlss,naver.com,불교,고려대학교,공학,0.61
85161,조훈지,남성,169.5,66.0,A형,19940714,010-0599-8355,ejr6zvj2tj4mx,gmail.com,무교,경기대학교,의학,1.65
85175,윤상지,남성,175.8,69.4,O형,19781116,010-1465-2620,ohbypf,daum.net,불교,동국대학교,사회,1.98
