No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
96078,이준성,여성,164.5,58.7,B형,19790220,010-9562-2748,s7zh51z4,naver.com,기독교,231.218.217.112,67:cf:e0:12:0e:18
96079,이남지,여성,162.4,59.3,A형,19620621,010-9284-5230,ui5si0e,naver.com,불교,247.165.115.190,5e:59:84:90:4a:47
96098,안용우,여성,160.3,51.2,A형,19611223,010-8948-5070,wdgjxxm,naver.com,기독교,249.55.195.75,b2:7f:ba:03:d7:05
96111,선협택,여성,153.3,52.6,B형,19910609,010-4209-2188,wc2mtw7i4su,gmail.com,불교,92.141.97.227,6b:a3:f0:ed:a3:25
96116,김정지,남성,171.6,68.6,O형,19661106,010-3007-4857,uwag3rl,yahoo.com,기독교,142.175.5.15,f9:96:a0:f6:42:d3
96128,서용은,남성,172.2,65.8,B형,19630626,010-6439-5314,vd4syxxy7q1h,yahoo.com,무교,3.120.203.154,75:fb:57:e8:ce:3f
96131,김훈지,남성,169.0,60.4,A형,19700226,010-0458-0242,t042o6865ap77,yahoo.com,천주교,103.147.186.8,7e:dd:f2:c1:bc:48
96142,진현진,여성,147.6,45.2,A형,19601222,010-1637-3190,dvjqzbulh749,yahoo.com,불교,154.19.104.14,8e:02:6a:52:95:bd
96150,박지영,남성,170.4,70.2,B형,19600909,010-4281-5168,z9deto0hr,daum.net,불교,52.49.5.65,b3:12:63:4b:e7:bb
96152,박종은,남성,162.9,69.0,AB형,19530111,010-8468-1872,u25rx9w17w8,daum.net,불교,12.161.83.199,d8:aa:ff:73:79:49
96155,송덕용,남성,172.7,60.9,O형,19590822,010-2407-2957,i4r4hdgg,yahoo.com,무교,51.109.138.1,3b:f1:8d:b3:73:16
96161,양진협,남성,171.2,67.8,O형,19600710,010-3413-2963,ug6tz9g48,yahoo.com,무교,182.123.198.98,ae:e7:53:92:a4:9f
96170,김훈상,남성,174.5,62.6,B형,19700322,010-0264-1165,vjo2j1bny5o9,yahoo.com,기독교,77.97.190.110,fa:c3:c8:52:71:e7
96174,이훈지,남성,172.2,64.1,O형,19851031,010-7258-6754,dc7qhufwevc9,daum.net,무교,219.134.137.245,8f:2a:48:c5:ce:4c
96176,엄종정,남성,173.4,62.6,B형,19520316,010-3740-0206,wdv5ra556db,yahoo.com,기독교,114.46.64.73,a7:26:08:2c:f2:0e
96182,한희성,남성,163.0,65.0,B형,19730122,010-6392-7819,zhljylq,naver.com,불교,175.41.74.198,23:25:bf:12:92:51
96184,김진영,남성,171.8,65.4,O형,19491220,010-6048-5744,keksfjb8vvs,daum.net,기독교,15.197.44.162,ed:b1:da:57:d8:91
96186,고석상,남성,174.8,65.2,A형,19870321,010-2571-2171,ca6ibh,daum.net,무교,22.187.103.199,55:ac:e7:27:c6:52
96194,장택서,여성,149.0,53.9,AB형,19460129,010-5590-2884,vlnw7bfmnel1b,daum.net,기독교,90.80.189.189,85:f2:da:21:a8:cc
96204,이용상,남성,172.1,64.3,B형,19930411,010-8516-2739,r1ju1qghda,gmail.com,불교,50.177.177.125,cb:ac:c1:0a:96:95
96207,이성준,여성,147.0,58.1,O형,19470106,010-7446-3885,heq1f7it38ci7,yahoo.com,불교,57.71.4.31,64:47:93:c6:70:0d
96210,서은남,여성,158.1,50.2,A형,19540810,010-7852-8796,hs0b13gtj3dz,yahoo.com,불교,244.236.7.195,46:bb:eb:18:bc:dd
96222,최남은,여성,162.5,52.2,A형,19770829,010-9201-5510,y15qexb4xkw2,naver.com,천주교,104.15.183.177,51:85:9d:61:4d:2b
96224,김종상,여성,159.3,52.6,O형,19770428,010-5628-5028,ok1svz4j,gmail.com,무교,106.125.93.125,cc:44:c8:90:a8:c3
96228,전진성,여성,145.0,51.9,AB형,19740316,010-2360-6625,or7zxy,gmail.com,무교,20.104.90.27,17:be:52:21:45:3a
96229,정훈영,여성,162.9,53.2,A형,19710827,010-9987-3267,qizao3ezl1,yahoo.com,무교,105.226.92.44,fd:23:2b:00:69:f6
96238,김지훈,여성,159.7,54.0,O형,19691022,010-9526-6860,c5aewesr5,daum.net,무교,169.113.29.247,b9:51:9b:61:10:8e
96241,박종희,여성,152.7,52.2,B형,19640901,010-8768-4946,okiljd,yahoo.com,불교,172.76.239.77,38:f5:7c:72:95:8d
96258,오서훈,여성,157.1,57.0,B형,19870712,010-4680-2980,ghxeahq5,gmail.com,불교,175.103.128.211,fe:cd:97:8e:e3:15
96259,장훈종,남성,174.5,72.9,B형,19701209,010-8189-5483,ionyblrz37nti,naver.com,무교,222.20.99.150,41:e6:aa:62:f3:e8
96263,김지훈,여성,164.2,52.9,AB형,19460422,010-2535-7896,cc6rx4rqol,daum.net,천주교,229.37.149.185,1d:53:01:82:cf:b6
96268,한은택,여성,157.6,60.2,O형,19600212,010-7627-1235,ewsqu028,naver.com,무교,18.172.252.82,81:93:38:53:ce:26
96280,정상정,여성,149.0,59.0,B형,19890317,010-8693-4088,vuul44dfl,gmail.com,무교,129.245.104.210,bf:4c:86:9e:06:f3
96283,김진덕,여성,161.7,63.8,O형,19950501,010-3121-7732,qu4lqcmks,daum.net,불교,218.126.61.144,a4:47:90:e4:2e:57
96302,차지서,남성,171.5,65.3,A형,19520504,010-1806-9040,kg3ecohw0d,naver.com,무교,245.238.4.212,a7:39:65:d7:d1:e5
96303,최정영,여성,158.4,54.0,O형,19600620,010-7887-1634,g8vbi4l90,daum.net,기독교,69.151.252.95,b2:a9:66:63:bf:42
96305,한영훈,남성,177.3,62.8,O형,19960827,010-0816-0057,xq6ev70pmx8k,daum.net,무교,247.49.145.209,d4:ef:f7:6e:17:b0
96357,한우영,남성,166.9,54.8,O형,19610220,010-5401-7050,fjzd54030nc,naver.com,무교,116.211.56.212,54:fe:68:9d:5a:14
96362,황지정,여성,149.7,51.8,AB형,19710519,010-9347-2470,tbgg7haq07,gmail.com,불교,113.90.61.117,9e:7e:14:e4:a3:bc
96366,최지희,여성,153.3,58.0,O형,19871109,010-5860-6787,h0wstpey,daum.net,무교,201.168.47.31,10:ca:72:5d:d1:f5
96378,이희택,남성,168.8,64.3,B형,19501202,010-7913-0614,lj1tgfdsh8dde,daum.net,불교,74.223.204.182,de:ed:a1:7d:59:c6
96382,이준협,여성,151.8,63.3,A형,19520105,010-5425-9276,gbywy88icy9qw,naver.com,무교,129.236.206.76,33:18:e9:0f:35:e9
96390,김영진,여성,158.6,54.1,B형,19850315,010-2123-5993,z0ww1a0ln8l,gmail.com,무교,77.82.195.41,d5:c2:bf:d6:7e:91
96400,김희석,남성,164.5,69.9,AB형,19800908,010-9088-6741,vk6nopy5y7,yahoo.com,불교,240.85.174.85,d2:54:5d:4a:d5:b1
96403,박영덕,여성,149.0,57.2,AB형,19910425,010-0838-0652,znrd0lfknt6,naver.com,무교,215.167.146.109,d2:55:1d:d9:c4:31
96437,강우훈,여성,161.5,60.5,O형,19581212,010-0533-4820,wlg2wdh8eglg9,gmail.com,무교,45.201.251.161,9c:28:63:ce:65:88
96454,함석희,여성,159.1,54.3,A형,19940308,010-9617-6777,fn7pnpp3,gmail.com,무교,15.115.77.23,8f:41:82:94:44:27
96459,권훈남,여성,161.8,56.2,B형,19690421,010-2592-3028,yiqqvygdt,gmail.com,불교,20.87.177.69,2b:c2:cb:0b:0f:47
96467,방덕준,남성,165.5,68.9,O형,19560122,010-1266-9398,kyfcrs,daum.net,기독교,227.176.144.200,7a:ae:92:9f:40:d1
96483,서훈준,여성,151.6,60.2,B형,19630624,010-5867-3731,pijrk0,naver.com,무교,225.242.210.108,52:6a:cb:dc:5a:ef
96490,허택현,여성,161.0,54.3,B형,19820625,010-0231-3846,h9q66as8,yahoo.com,기독교,61.42.12.37,5c:3e:2b:87:1d:4d
96499,성정진,여성,152.0,58.4,A형,19730915,010-9431-1044,fkl4kjz8,yahoo.com,불교,36.99.56.213,d3:27:de:bc:6b:c6
96523,김덕용,여성,160.7,59.4,O형,19820427,010-2690-6147,zvg3b26p633cy,gmail.com,무교,112.47.31.109,eb:b0:26:35:d6:6b
96536,김종협,남성,168.1,72.1,B형,19671120,010-2067-9807,drd2n71zb,yahoo.com,무교,161.47.25.19,03:a5:6d:2b:22:5b
96547,정희종,남성,160.1,74.8,AB형,19610812,010-5166-0480,hacr7u,naver.com,불교,215.51.248.35,4a:62:c4:a6:03:f0
96565,박진남,남성,173.3,62.8,A형,19731227,010-7114-2562,tc1x4g,gmail.com,불교,229.239.164.168,de:e3:43:41:86:fd
96569,남서준,여성,150.6,50.2,B형,19860316,010-9847-1568,h0rtg5lldwi76,yahoo.com,기독교,180.130.70.103,8f:37:86:11:74:41
96594,서남협,남성,175.9,66.0,B형,19540618,010-3146-1336,oe9asbkm,daum.net,무교,189.84.68.35,44:ef:c3:9f:5c:11
96604,최진석,여성,163.7,57.1,B형,19470921,010-7058-0266,bi9cwrvhcbr,gmail.com,기독교,105.168.150.154,c7:4a:67:82:7d:8b
96617,이진석,여성,163.6,51.2,O형,19930531,010-6973-2115,en7q5w3bps5pz,yahoo.com,기독교,137.20.153.10,5f:15:8c:5a:1e:d6
96630,노준진,남성,166.0,63.8,B형,19880601,010-5034-6214,upoqgdu6kavx,yahoo.com,무교,28.29.237.24,d3:3d:73:96:c4:7a
96634,최영지,남성,172.1,64.6,A형,19631110,010-3095-7823,a5ucto,daum.net,기독교,71.152.215.113,3e:42:70:9e:d6:21
96664,최준종,남성,170.7,64.2,O형,19561130,010-7649-7742,teg7vjf7tu2i,gmail.com,무교,210.177.97.128,52:d7:a4:06:9b:1c
96665,윤준희,여성,155.0,60.2,O형,19960708,010-7141-6941,wwoxov,daum.net,무교,38.45.220.48,93:33:0e:58:37:f5
96672,박우현,남성,164.5,63.9,O형,19690708,010-1151-8917,tpwlj2gza0ix6,yahoo.com,무교,212.211.28.182,bf:e7:59:8c:48:48
96673,최준은,여성,157.8,53.1,A형,19900928,010-4203-0962,ayn43h9i8x,daum.net,천주교,13.176.49.216,b3:99:d6:66:dc:6f
96686,이현우,여성,164.0,48.8,AB형,19500618,010-2955-4931,mhm9w7,daum.net,무교,118.89.172.67,01:e8:3e:3d:12:94
96687,김서정,여성,163.6,55.3,A형,19640302,010-9859-2736,vrbwbl39ft7,yahoo.com,불교,158.228.237.191,41:60:8e:86:31:bf
96702,장준훈,남성,174.1,65.0,B형,19550503,010-5368-5110,b8tsib1tgjc,yahoo.com,무교,215.73.166.192,6c:b9:32:65:31:68
96724,김용영,여성,148.6,61.0,O형,19740509,010-0470-0532,xsprfut9sx,daum.net,불교,152.175.243.229,87:07:bc:fd:dc:99
96726,이훈우,여성,158.4,52.3,O형,19540416,010-1846-6045,jl4iyuq,yahoo.com,무교,176.26.96.217,5d:66:aa:1f:91:50
96727,김준상,남성,178.8,72.6,B형,19710828,010-3813-4767,ctc7taaks9fzy,gmail.com,무교,209.72.220.149,26:71:61:c5:c2:13
96763,권용훈,남성,172.7,66.7,O형,19570303,010-1840-3897,ga151ai,naver.com,천주교,221.157.101.167,fd:b5:f2:94:b6:a1
96769,강남훈,여성,155.9,49.1,O형,19601226,010-3663-2123,ef6i7yai2,gmail.com,무교,169.10.1.42,5c:b5:04:a5:d4:4e
96796,이종남,남성,165.1,62.9,O형,19531010,010-8986-8543,xnub9bs5r7bvl,yahoo.com,무교,21.180.68.246,c7:b5:05:f9:93:db
96797,왕훈성,남성,164.4,63.1,O형,19780502,010-3991-2610,f0oywh0kuppl,daum.net,무교,102.147.4.40,7c:8a:4a:bf:a6:78
96802,조상택,여성,153.0,55.3,A형,19850821,010-0891-3678,a986k6flu499,gmail.com,불교,238.74.56.6,70:7e:40:ba:65:37
96803,이지성,여성,159.4,61.9,A형,19941128,010-3232-6779,n3r2dqev6anpo,naver.com,기독교,103.82.146.46,5e:f0:97:a1:6d:dc
96808,오준용,여성,156.3,47.7,A형,19860630,010-1009-2784,sk9y4q,daum.net,무교,93.24.196.211,a8:25:cd:59:a6:2e
96827,박준성,남성,165.1,67.5,A형,19670430,010-3941-0655,s845cd56,daum.net,무교,63.18.221.228,23:70:b6:dc:3d:1e
96841,구석남,여성,163.7,60.7,A형,19951210,010-0593-5885,tlrqi75j,naver.com,기독교,64.186.221.250,6e:2c:f3:63:b9:4e
96843,김지현,남성,174.9,62.6,A형,19661028,010-3154-0229,s0pcspyteo8c,gmail.com,불교,175.127.11.205,f8:0e:12:dc:bd:fe
96844,박지은,여성,154.2,61.6,B형,19961125,010-5438-5339,ula8wdx3kmx,naver.com,기독교,195.105.4.185,3b:fc:ef:95:8c:bd
96889,석용상,여성,167.0,52.8,B형,19600906,010-9508-1378,lpzz8ke5sm,naver.com,불교,200.93.163.249,be:55:04:bd:e4:d1
96890,김상훈,남성,163.8,73.8,O형,19780206,010-5224-3456,llsait9qkjr,gmail.com,기독교,71.75.125.20,b6:a7:1e:75:b6:2a
96894,이협석,여성,158.4,65.9,A형,19840831,010-1229-3972,c5zufe7x1x,naver.com,무교,211.237.153.131,ef:95:6d:8d:c4:6d
96898,김상용,남성,173.2,62.9,O형,19950729,010-7674-4957,i7c4ctxg9dh0s,naver.com,기독교,223.127.61.3,4d:c2:de:1d:af:5a
96899,최종협,여성,148.6,54.1,A형,19950910,010-5732-7516,v5w81q,daum.net,불교,123.201.214.225,93:d1:be:a9:5e:e9
96914,김협훈,남성,162.8,64.3,A형,19570723,010-4086-1308,svh5au78,gmail.com,불교,70.63.154.219,d2:05:42:88:06:d9
96926,김종성,남성,168.9,69.3,A형,19580308,010-7656-1698,gnvi8fa71pwg,naver.com,기독교,225.83.140.218,7a:86:ef:24:00:f4
96935,서협진,남성,175.3,71.2,A형,19630603,010-1641-8698,xsnnkc4e,naver.com,불교,223.179.122.236,64:92:ac:8a:0b:69
96936,이서협,여성,150.1,55.5,O형,19880927,010-5224-3550,ya54npt0op8q2,gmail.com,천주교,109.134.239.193,52:c3:1a:1f:20:17
96947,김훈진,남성,167.6,64.5,O형,19540109,010-2540-7305,w9f9qhzcct,gmail.com,불교,106.153.85.135,3d:b6:ab:36:01:78
96952,금현협,남성,174.3,67.8,AB형,19590909,010-5313-9777,ql2vgyq2w,daum.net,무교,162.220.96.255,23:c0:bd:1b:02:20
96956,김훈협,여성,154.9,51.2,B형,19630302,010-2046-5485,c45np3c7ybw,gmail.com,기독교,114.169.240.69,91:70:06:d2:9b:0e
96976,김용상,남성,164.5,69.3,A형,19670628,010-9552-9127,uqwj7vj3yg4i,naver.com,무교,126.111.144.157,75:25:71:53:4f:38
96977,김지용,남성,160.2,69.7,B형,19771105,010-4214-2492,y2joqu3hlk,daum.net,무교,247.228.56.131,ef:64:c3:a7:47:81
96984,목용지,남성,169.0,70.4,B형,19591119,010-0713-0183,pc12thevu3jh7,gmail.com,무교,77.247.163.12,65:0e:d7:35:14:60
96992,최희성,여성,167.9,54.7,A형,19860427,010-8075-3350,oxqcn3d1zxwok,yahoo.com,무교,241.230.93.231,10:37:00:2f:ab:ce
96996,정준석,여성,154.0,60.0,A형,19540923,010-1432-0097,hzf7zucp3m,gmail.com,무교,105.132.109.187,91:6a:78:10:d7:60
97006,오서진,여성,160.0,57.8,A형,19561221,010-4998-1981,ud8fjpbwdc9i,yahoo.com,불교,110.127.130.187,a5:60:7f:00:ac:4d
97012,함성준,남성,176.4,64.0,AB형,19511220,010-2779-4682,s6fqk2,daum.net,무교,160.72.180.66,95:27:43:c8:4e:b8
97013,장서우,남성,171.6,59.6,A형,19850224,010-2415-7699,a5ipk3gf6,yahoo.com,불교,81.51.169.121,2a:b9:86:5a:41:82
97016,김훈현,여성,150.5,54.3,B형,19931002,010-3242-0935,xtdz9hs,daum.net,무교,173.126.9.28,02:9c:e7:e5:05:85
97033,강협희,남성,171.0,61.8,A형,19660513,010-4316-7293,tzq6tgcz,gmail.com,불교,211.81.206.142,3d:fa:d2:49:d2:d5
97038,박정종,여성,159.5,59.9,B형,19600116,010-0724-2166,snlrjcwog93yi,yahoo.com,천주교,62.255.149.6,50:37:47:c3:6c:d7
97043,주준훈,여성,160.5,53.4,O형,19790113,010-3807-2730,rh09tql34l,yahoo.com,불교,189.181.32.156,7b:f1:ac:2a:59:0e
97054,박정진,남성,173.4,64.0,B형,19591025,010-9108-9347,skcvtj8083eni,naver.com,무교,181.47.170.189,99:0a:75:c8:04:a6
97066,문종준,남성,167.1,69.8,O형,19740813,010-5556-0405,etmx2nij9x,naver.com,불교,89.39.105.240,6a:93:55:cb:b4:1a
97080,전준우,남성,165.4,61.4,O형,19710530,010-5532-9207,z59ihj6ujm91,yahoo.com,기독교,61.85.102.82,e7:68:dd:12:10:d4
97091,이지진,남성,167.7,71.7,O형,19890519,010-7720-4566,zzdaqkswi,gmail.com,기독교,180.188.184.203,b3:c7:61:d5:86:a7
97092,신석훈,남성,166.5,65.6,O형,19890516,010-3465-0479,i4et0vd1khn,gmail.com,불교,70.202.52.85,cb:c7:4b:c7:d2:36
97117,최훈성,여성,148.2,51.9,O형,19800828,010-4686-3134,v1ovk5mktk,naver.com,불교,46.228.173.75,a0:fe:0c:83:2e:b3
97126,구진훈,여성,153.7,54.2,B형,19650102,010-4971-0471,dl4hvhofse3,yahoo.com,기독교,135.219.160.8,1e:63:2e:51:8d:06
97131,서용은,여성,154.0,54.8,O형,19920919,010-1322-0632,vk01q20wci,gmail.com,무교,217.124.240.132,60:5c:c3:29:80:62
97155,함영덕,남성,165.7,62.5,B형,19601017,010-8238-5829,h4t9dn059z5i,daum.net,무교,74.83.216.206,9d:60:87:0d:08:a3
97165,이용택,남성,168.7,66.0,A형,19531102,010-0695-3453,thc9gwle4cn,yahoo.com,기독교,50.176.160.104,13:2b:61:8e:51:aa
97167,양협서,남성,173.0,66.2,O형,19560826,010-5055-7684,cl60bs,naver.com,무교,167.40.140.6,66:d6:eb:af:03:35
97178,이지훈,여성,153.0,50.3,B형,19490212,010-9071-7128,tbb0z3uhpc,naver.com,무교,60.147.124.217,e0:a0:c4:45:7b:94
97190,최훈종,남성,166.2,69.6,AB형,19510216,010-5017-6893,ss12ves8u3z7s,yahoo.com,기독교,29.173.12.231,20:d6:4b:ce:e9:b5
97207,장지은,여성,156.4,54.0,O형,19500919,010-2797-7866,h64zcug739,naver.com,무교,53.42.187.135,95:c9:3f:da:e0:9f
97221,김성준,남성,171.4,71.1,B형,19891228,010-2529-9930,b2oq3r861r30i,yahoo.com,불교,229.168.218.132,85:f3:ac:13:4b:fd
97232,김종지,여성,161.7,55.4,A형,19590823,010-7082-9503,psxmhndyhcsi,daum.net,무교,18.132.6.100,fe:b7:b8:de:bd:c3
97233,이종현,여성,157.2,52.4,A형,19570104,010-0397-8828,uak1i97,gmail.com,기독교,95.121.94.24,a0:bd:61:de:83:c3
97235,강진준,여성,160.2,56.3,B형,19600828,010-0147-9292,gp8qst,naver.com,무교,223.163.105.249,21:6c:60:90:c3:89
97250,손남진,남성,169.5,65.6,O형,19581128,010-1947-3466,xttidfnp,yahoo.com,기독교,86.140.34.70,5d:06:f1:e8:42:e1
97268,김준덕,여성,150.0,63.0,A형,19570805,010-9972-7373,kg1x7a7,gmail.com,불교,224.169.172.220,91:43:2f:8a:d4:13
97273,윤상정,여성,160.5,52.8,B형,19630918,010-8958-5850,eejsqvs9sdd,yahoo.com,무교,52.132.151.252,50:b6:26:8e:4a:89
97292,신희영,여성,158.7,55.9,B형,19941024,010-4763-7803,nxe29j,daum.net,무교,42.245.157.172,d2:66:9f:01:f4:ec
97293,김은용,남성,167.0,67.2,AB형,19710817,010-9505-7845,h3fjwwaj,gmail.com,기독교,247.196.3.130,c9:1b:64:06:85:8b
97324,이서진,여성,147.0,57.7,B형,19500614,010-2280-8428,znld45yk7p3,naver.com,무교,49.217.137.19,d7:c1:98:6c:75:67
97338,경지은,남성,178.3,62.0,A형,19940226,010-5925-8772,k50cvv,naver.com,무교,119.219.200.159,5a:a3:36:56:27:e2
97349,원지종,여성,149.8,51.1,AB형,19561117,010-6815-4923,an2ofx0gy9n,yahoo.com,무교,247.255.102.190,54:d2:eb:8c:11:20
97364,김협서,여성,158.0,49.7,A형,19590415,010-3805-2360,zxrm2j4,daum.net,기독교,90.87.176.144,19:bb:29:f4:53:e6
97371,신훈종,여성,162.2,57.1,B형,19540604,010-2211-5305,s3vqbxi0ha,yahoo.com,무교,178.217.221.124,18:fc:5b:6d:95:90
97381,오용성,남성,166.4,64.1,A형,19950917,010-4465-2966,vzhasgprk,yahoo.com,무교,61.45.8.174,48:7b:73:17:20:b6
97382,임우훈,남성,167.8,65.7,AB형,19510711,010-0647-0878,qmq7yc,gmail.com,기독교,91.38.160.98,ef:6a:12:12:23:a3
97392,최진훈,남성,165.3,71.6,O형,19641011,010-9981-7854,gvpmcclbq1i,yahoo.com,무교,214.253.105.16,8e:89:0e:44:0e:c8
97395,김택지,남성,164.4,67.8,AB형,19860812,010-4893-8171,gg2opw,gmail.com,무교,128.112.8.179,8d:7a:23:12:5c:7d
97417,황협택,여성,162.5,55.1,O형,19540917,010-6938-9283,k8rmsfy3s,naver.com,기독교,154.138.169.13,fb:b1:60:3a:79:8f
97418,강남상,여성,159.1,59.8,A형,19950708,010-4646-0332,p4gw97c6,yahoo.com,무교,179.141.179.240,2f:e2:17:d3:a6:9b
97427,이현영,여성,148.2,59.0,B형,19631126,010-8862-3810,ey3zhsgnvty,naver.com,무교,144.205.244.110,b4:e9:df:08:21:a2
97436,김준용,남성,168.4,59.7,A형,19811003,010-2710-4076,koe32gl1,gmail.com,기독교,35.76.143.54,8e:13:ba:9e:56:fa
97463,오택정,남성,160.6,71.4,B형,19731113,010-3086-2094,w2s4kkvfg,gmail.com,천주교,142.116.246.52,02:2a:c7:73:c5:72
97466,박준협,여성,162.2,56.7,AB형,19901218,010-8380-0422,q0r1bx,daum.net,불교,162.121.47.231,d5:6f:d0:93:b3:a2
97467,박종진,여성,156.3,60.8,B형,19580512,010-0294-3104,m5bzlyrk,daum.net,기독교,52.53.100.114,c0:47:96:49:ae:ee
97473,임진성,여성,156.0,49.9,B형,19780413,010-0834-0706,cvewg5w0,gmail.com,무교,95.115.198.143,fe:f1:26:e0:09:95
97477,마준덕,여성,157.8,52.2,A형,19781216,010-8366-4855,tp3ayv4,daum.net,기독교,247.117.254.234,42:1b:99:9a:e2:d7
97482,김택종,여성,157.6,57.0,A형,19490603,010-5291-6068,ih13mlg73,yahoo.com,무교,101.216.2.227,f2:38:d9:5f:16:75
97497,김준훈,여성,148.5,56.4,B형,19671118,010-1540-6733,j62qndby,yahoo.com,기독교,73.229.82.166,33:2c:7f:ef:34:30
97498,김진지,남성,166.2,66.2,A형,19781116,010-7592-7694,fetxnbt8,naver.com,무교,199.136.34.207,eb:c5:a3:c2:f3:ce
97499,김남협,여성,149.5,51.8,A형,19790107,010-0575-0959,y2a411ynq,gmail.com,천주교,104.193.165.54,7f:71:f6:d7:97:2a
97514,정준지,여성,146.1,56.8,O형,19641004,010-8091-8278,je849r0mk,yahoo.com,무교,171.24.177.167,b8:54:45:c4:a5:fe
97515,서우지,남성,167.1,66.4,AB형,19860920,010-4398-6900,pnlknqr1,gmail.com,무교,183.47.188.140,ea:87:0d:78:a6:b9
97517,김은서,남성,167.1,60.9,A형,19820122,010-9729-0344,dxdk3vx,yahoo.com,기독교,97.18.133.49,26:74:0a:ee:1c:b9
97540,이진현,남성,170.0,64.1,B형,19580624,010-0998-7348,lvwwvygqa01el,naver.com,무교,111.251.116.79,a4:89:55:32:d3:ad
97561,백진상,여성,152.5,58.3,O형,19920729,010-0488-9346,bcpeyrnvl,naver.com,무교,229.59.117.229,3c:62:75:31:e0:3c
97567,국종지,여성,158.7,51.7,O형,19680422,010-5210-1612,d8vch9jzy,naver.com,무교,252.147.130.162,0b:4a:92:db:b9:20
97568,서지용,여성,158.7,56.8,B형,19680615,010-0487-9792,npv6jyrk8eeu,daum.net,무교,192.210.138.93,5e:42:0e:88:23:50
97569,우남택,여성,153.6,52.8,B형,19570119,010-1793-1394,z5e7po1,naver.com,무교,44.142.151.171,aa:6d:32:d2:da:6f
97586,최지택,여성,160.2,55.0,AB형,19530519,010-3913-9898,tuxnm4a,naver.com,불교,7.72.224.191,29:91:37:46:c8:35
97589,신희우,여성,150.4,58.9,A형,19570519,010-0121-6760,azmwuucno5,daum.net,무교,234.78.229.255,9f:61:61:6e:82:3e
97590,서서은,여성,154.3,58.3,O형,19880305,010-5171-0558,uvlleok,gmail.com,기독교,3.111.221.1,cf:db:39:60:ce:fb
97591,오훈은,여성,153.9,61.9,AB형,19581028,010-8238-9300,s6jhs3j8komx,yahoo.com,무교,127.238.185.101,0c:f6:37:b6:58:07
97599,한덕종,남성,162.4,65.2,A형,19500718,010-4922-0956,bt39j20,daum.net,기독교,25.17.165.113,82:ea:44:02:5e:70
97604,이택남,남성,174.0,67.2,A형,19810809,010-7556-8033,nny71t3zil58,gmail.com,무교,60.74.153.66,c2:98:95:a5:34:fa
97606,최협준,남성,174.3,69.0,A형,19570220,010-0778-9842,xarwudrp9ti,yahoo.com,무교,175.26.192.5,6b:1e:4d:b8:c6:41
97618,안용훈,남성,168.4,66.2,AB형,19620705,010-3894-5205,upfogg3,gmail.com,불교,219.240.125.70,4a:08:36:0c:72:86
97630,이현희,남성,165.8,67.9,AB형,19601219,010-6432-3251,tvz123,daum.net,기독교,19.173.132.56,fb:74:03:ae:95:cd
97634,박진상,여성,154.6,50.0,AB형,19500724,010-8887-6626,c4slhe,gmail.com,무교,171.186.25.146,47:a2:1c:af:b9:93
97635,임훈상,남성,172.4,62.6,B형,19531123,010-0408-2740,t110td0rx,naver.com,기독교,84.246.126.178,90:6b:41:b3:10:06
97642,박서협,여성,164.0,53.9,B형,19950416,010-2082-9807,ohqamuc,yahoo.com,천주교,37.181.57.111,43:c5:7a:9d:74:ec
97662,임남희,여성,158.3,57.0,O형,19630411,010-0769-8376,xlaunrmvjhr5i,daum.net,기독교,171.18.197.8,e8:b5:5e:d8:70:e7
97665,한현희,남성,173.1,67.6,A형,19610406,010-8799-9395,rst10fhn3rj3,naver.com,불교,244.134.34.69,c9:0b:c3:b1:62:db
97688,신지훈,여성,152.9,53.4,A형,19521230,010-6369-2309,pnwtnwx6oe9uf,daum.net,불교,109.211.218.114,89:e3:9f:b5:74:80
97691,박은택,여성,148.7,55.2,O형,19611014,010-2354-0146,gzg66teb2s,gmail.com,기독교,37.75.54.250,6a:58:93:01:f7:ba
97698,이준희,여성,157.1,56.9,B형,19860408,010-4563-5933,esgqf4r8,yahoo.com,불교,96.158.137.236,12:f3:64:46:61:aa
97701,문용우,여성,148.2,55.8,B형,19540113,010-1446-4817,mpasbtqid7fa5,daum.net,무교,191.183.23.36,8c:f2:41:cd:4d:8b
97710,박정준,남성,160.7,64.0,A형,19490425,010-4370-9283,uwiqg5k,yahoo.com,기독교,21.167.68.124,1e:d0:21:9d:af:ba
97712,서훈영,여성,160.7,57.6,A형,19470106,010-5370-4358,umizvpsu,yahoo.com,기독교,27.77.23.227,04:e8:6b:c9:08:17
97719,임지석,남성,173.4,66.8,O형,19600805,010-7295-4361,fqqnr3gx3,gmail.com,무교,59.7.198.84,4c:76:97:c2:97:c2
97735,이희준,남성,160.6,71.0,B형,19840105,010-9125-0273,ceqzz9ij77b9b,daum.net,기독교,179.250.83.143,00:6c:4e:5b:7d:41
